index,image_path,point_coordinate,point_num,point_x,point_y,image_id,point_id,point_human_classification,feature_vector_0,feature_vector_1,feature_vector_2,feature_vector_3,feature_vector_4,feature_vector_5,feature_vector_6,feature_vector_7,feature_vector_8,feature_vector_9,feature_vector_10,feature_vector_11,feature_vector_12,feature_vector_13,feature_vector_14,feature_vector_15,feature_vector_16,feature_vector_17,feature_vector_18,feature_vector_19,feature_vector_20,feature_vector_21,feature_vector_22,feature_vector_23,feature_vector_24,feature_vector_25,feature_vector_26,feature_vector_27,feature_vector_28,feature_vector_29,feature_vector_30,feature_vector_31,feature_vector_32,feature_vector_33,feature_vector_34,feature_vector_35,feature_vector_36,feature_vector_37,feature_vector_38,feature_vector_39,feature_vector_40,feature_vector_41,feature_vector_42,feature_vector_43,feature_vector_44,feature_vector_45,feature_vector_46,feature_vector_47,feature_vector_48,feature_vector_49,feature_vector_50,feature_vector_51,feature_vector_52,feature_vector_53,feature_vector_54,feature_vector_55,feature_vector_56,feature_vector_57,feature_vector_58,feature_vector_59,feature_vector_60,feature_vector_61,feature_vector_62,feature_vector_63,feature_vector_64,feature_vector_65,feature_vector_66,feature_vector_67,feature_vector_68,feature_vector_69,feature_vector_70,feature_vector_71,feature_vector_72,feature_vector_73,feature_vector_74,feature_vector_75,feature_vector_76,feature_vector_77,feature_vector_78,feature_vector_79,feature_vector_80,feature_vector_81,feature_vector_82,feature_vector_83,feature_vector_84,feature_vector_85,feature_vector_86,feature_vector_87,feature_vector_88,feature_vector_89,feature_vector_90,feature_vector_91,feature_vector_92,feature_vector_93,feature_vector_94,feature_vector_95,feature_vector_96,feature_vector_97,feature_vector_98,feature_vector_99,feature_vector_100,feature_vector_101,feature_vector_102,feature_vector_103,feature_vector_104,feature_vector_105,feature_vector_106,feature_vector_107,feature_vector_108,feature_vector_109,feature_vector_110,feature_vector_111,feature_vector_112,feature_vector_113,feature_vector_114,feature_vector_115,feature_vector_116,feature_vector_117,feature_vector_118,feature_vector_119,feature_vector_120,feature_vector_121,feature_vector_122,feature_vector_123,feature_vector_124,feature_vector_125,feature_vector_126,feature_vector_127
535,../data/input_images\20210620_021334_800_1117.jpg,"1328, 760",1,1328,760,,,,1.0504074,1.3726599,-0.16495265,0.513142,-0.57981366,3.1748235,2.210893,-1.2862039,0.15648666,-0.6562557,-1.3829758,-1.4028609,-0.20418534,-1.4971547,2.537127,-2.2404022,0.2508126,-1.8163373,-0.88223815,1.74279,0.59643185,-1.4600277,1.9094648,-1.4332225,-0.9416901,1.826148,0.36323458,0.38790417,-1.785938,1.2174716,1.1596452,-2.7395802,0.68851876,0.40398148,-0.93676186,-0.03731435,0.27812085,-1.7160456,0.34826767,-0.29358917,-1.0421201,0.47973102,0.051399916,0.11230764,-0.6670492,0.7290659,-0.42433518,-0.24791315,-0.531556,1.3470757,0.18196039,-1.0047262,1.614677,-0.17174533,4.397485,-1.280427,-0.32042885,2.5266824,-1.3307813,2.1418867,1.0128989,-0.6740541,-0.8521726,-1.7507358,-2.2115586,-1.14031,0.09502831,1.8705854,0.30203322,-1.5508171,-1.621508,-0.7205856,-0.8372718,3.0828805,-0.2529163,1.5118464,0.07216226,-0.7431325,0.95703006,-1.4795144,0.26729697,-1.3470497,-2.7619984,0.5376374,2.4276192,-0.15901779,2.1375985,-0.4845369,-1.5291097,0.49050784,-0.29453132,0.2954231,1.2757822,-0.82116115,0.59470844,-0.081665605,-0.4200037,0.8411986,-0.9297488,-1.6869016,0.94533014,0.100182086,1.9409666,2.4284844,-1.1177821,-4.149991,1.3916053,-2.2080483,0.24855994,1.2282785,-2.0132244,0.6810005,-0.3599778,0.8044815,0.64351857,2.0347602,-0.67484176,-0.1307127,-0.5085506,-1.3786321,-2.7814984,1.1684656,1.5594163,-1.4229444,0.3664528,0.87429434,1.9492902,0.7315272
536,../data/input_images\20210620_021334_800_1117.jpg,"3984, 760",2,3984,760,,,,1.0606453,0.9759726,-0.82712305,0.27025354,-0.7647955,2.848441,3.5886335,-0.10030162,0.2776522,0.5701566,-1.2462934,-3.350357,-0.5859852,-0.834206,1.0603955,-0.8628531,0.9191394,-0.598393,0.084328175,1.7319841,0.97855365,-0.7735304,1.2991903,-0.88180166,-2.2614713,0.86710566,0.27833754,-0.0708179,-1.0309887,1.6565499,1.7183044,-2.061698,2.5351682,0.1744678,-0.20909336,-0.18240678,1.5696566,-0.9803162,2.1701777,0.41348055,-0.6408831,0.2753889,0.81794727,1.0224898,-0.592741,1.1650635,-0.30208558,-0.7458481,0.6920932,0.6064333,-0.007884011,-2.3495784,1.4887152,2.064031,3.2640197,-0.43299955,0.7361528,1.3886367,-1.5861616,1.277101,2.590414,-0.5652252,1.1367986,-1.6314875,-0.5470816,0.12952349,0.58984274,0.6574799,0.42738152,-1.4484134,-1.5432497,0.14717811,-0.06008789,2.0741014,-1.5820045,0.36169195,0.19313504,-0.42486435,-1.4010845,-0.6027904,0.50597894,-1.2425843,-3.1666408,-0.054249696,2.336145,-1.7079797,1.5241859,-1.6261804,-0.13706882,-0.7991961,0.5662562,0.42754453,0.2526881,-1.6014537,0.5582486,-0.23094791,-0.8555554,-0.57038414,0.30953395,-0.015724042,1.0829389,-0.31893748,0.96208715,0.008943751,-0.72430325,-3.1440132,0.42112213,-0.44440308,0.38610527,0.49323624,-1.1427054,0.32244334,-0.77166486,0.93050945,1.0309976,2.9528213,2.0169256,-1.0210077,-1.5921489,0.2231527,-2.9634988,0.5348346,4.158777,0.3134672,1.2237155,1.1958474,1.9687035,1.2701346
537,../data/input_images\20210620_021334_800_1117.jpg,"2656, 1520",3,2656,1520,,,,0.8191532,0.8003311,-2.3471289,-0.03987251,-0.63960576,3.6139386,4.1399837,-0.2269108,0.7104445,0.528383,-0.35667086,-4.9182243,0.32157567,-0.31958008,1.8215507,-1.118117,0.3133435,-0.56847197,0.41562995,1.4720275,0.4848863,-1.6879826,0.9489217,-0.5493268,-2.2824953,0.8192005,-0.750488,-0.50743914,-1.2082142,3.026785,2.6238523,-1.8867178,2.9336221,-0.52966166,-0.029110301,-0.8967081,0.7586684,-0.6996898,2.0952497,0.3208682,-0.77238446,0.90798986,0.4213156,0.6622207,0.06466342,1.8289664,-0.25736105,-1.5151749,0.77649975,0.50352526,-0.45645902,-2.7862456,1.7563525,1.357947,3.8049474,-0.36737663,1.2500596,1.4022803,-1.6839468,1.3153796,3.3067088,-0.4475128,0.17558087,-1.9419916,-0.9250314,-0.48340046,1.7129687,0.45928615,0.8330991,-1.8416951,-1.8918412,-0.19485515,-0.37474835,1.8730513,-2.2496269,0.052273512,-0.5571069,0.12838101,-2.1863644,-0.10644084,0.23268574,-1.0120475,-3.6248984,0.37967384,3.571796,-2.386441,1.9090825,-1.9678261,0.3266147,-0.4305943,0.40545484,0.6823972,0.74382055,-2.4977143,0.27574527,-0.4194195,-0.41781288,-0.88680744,0.0190415,0.11609849,1.9473789,-0.456052,0.30046102,0.07569046,-1.4073675,-4.3831334,-0.22222446,-0.47031587,1.0088992,-0.2151599,-2.3535304,0.13396801,-1.5852865,0.38254213,0.52071464,3.3938975,1.8867369,-1.7004007,-2.2979493,-0.62305665,-2.2414389,0.60720074,3.9104764,-0.52983046,1.3780869,1.0829668,3.2732387,0.4886871
538,../data/input_images\20210620_021334_800_1117.jpg,"1328, 2280",4,1328,2280,,,,1.6475135,1.0291736,0.87543124,1.5634708,-0.1918061,3.1621408,2.2049778,-0.87873167,-1.0047128,-1.0732793,-2.8270512,-1.3478656,-0.6507208,-0.83303523,2.601225,-1.3995316,1.3594913,-2.3653421,-0.76985645,0.9008285,1.7103024,-1.2596023,1.7095578,-1.341985,-1.5802717,0.04520394,-0.009940743,-1.5025426,-0.94408524,1.1736072,2.0320215,-3.3314896,1.2535026,-0.17149265,-0.09008648,0.2781742,1.6757419,-2.2128572,0.74114823,0.9827666,-0.3976182,1.1902459,-0.49791497,-1.092535,-0.28503516,0.6342584,0.5834396,-0.45794472,-0.5539854,0.38579172,-0.39647394,-0.6148677,1.4061062,-0.08846366,4.1215205,-0.48440173,-0.45113394,-0.027312987,-1.0621562,1.6392167,1.2557797,-0.78568053,0.1344429,-1.2474164,-2.1917982,-0.18331915,1.0040567,1.3364766,-0.72897065,-1.1527328,-1.9965111,-1.3618314,0.825318,2.1009786,0.27138335,-0.27181798,-0.74430716,-0.8598134,0.102266565,-1.2588735,2.022869,-2.514965,-3.200292,-0.04335634,2.081284,-1.1707292,0.15599883,-2.1375878,-1.2058423,-0.63449097,0.8420937,-0.9181959,0.64928013,-2.138245,0.53718716,0.17122819,-1.7017175,1.2750168,-1.1583161,-0.32077163,0.28943706,-0.84533536,1.0539658,1.040103,-0.2041049,-5.190396,1.0822423,-1.1991985,-0.4254401,0.19111785,-2.7701552,-0.31998745,-0.7230596,1.0773929,1.2791421,3.736582,-0.159039,-1.7165025,-1.2585158,-2.2651825,-1.2368566,1.152834,1.5235366,0.33648455,1.2680235,0.88268447,3.923664,1.5825784
539,../data/input_images\20210620_021334_800_1117.jpg,"3984, 2280",5,3984,2280,,,,1.2029293,1.3094594,0.026856378,0.70313936,-0.2015041,3.092525,3.6918356,-0.61817235,0.20912589,-0.55843276,-1.8787565,-1.8340884,-0.09948254,-0.8089837,2.0333445,-1.4571109,-0.06916361,-1.53637,-0.2572083,0.9301342,1.1626699,-1.9244702,0.08846834,-1.6882143,-1.6413647,0.75896555,-0.4710235,-0.111694425,-1.6388654,2.4127526,2.1942253,-3.0930786,2.2086873,-0.56367224,0.32611942,0.4783908,0.9938518,-1.5450202,0.7585512,0.5442735,-0.5723871,-0.20731565,0.7671708,-0.045412995,-0.44407997,1.8703709,-0.56610537,-1.3374727,0.5448239,1.1720352,-0.0069733514,-1.3220894,1.3285863,0.6831668,3.3593917,-0.8634588,-0.0122148,1.3737453,-0.54381645,1.4678473,1.559942,-0.6914439,1.1080894,-1.2455688,-0.77755666,-0.10152584,1.0213087,1.4755327,0.08854552,-1.0614926,-1.232218,-0.16386092,0.42283267,2.4747365,-0.62188184,0.12995255,0.07808274,-1.4250594,-0.30491275,-0.49539447,0.726227,-1.0694023,-2.838994,0.44763023,2.966834,-1.3573184,0.51493096,-1.8043795,-0.17122594,-0.66364074,0.10029963,-0.23835415,0.054401204,-1.8112354,0.46341416,0.310652,-0.631472,0.6593909,0.012723865,-0.04454626,0.52621454,-0.91108453,0.6344612,0.5854234,-0.9403466,-4.932749,0.31613153,-0.8437793,0.23798944,0.7087951,-2.4226112,0.35811865,-0.6824893,0.57294893,1.2446669,3.1512923,1.141454,-0.6195756,-1.8146279,-1.2606725,-2.2604363,1.5074131,3.1473415,0.3236724,1.0538809,0.76278585,2.4713001,1.7336068
540,../data/input_images\20210620_021340_900_1135.jpg,"1328, 760",1,1328,760,,,,2.179945,0.76484865,0.23772943,0.7054159,-0.3466715,2.2845426,1.626594,-1.2093873,-0.9005761,0.11381751,-1.3054007,0.11965826,0.36365646,-0.39186323,2.5306742,-1.4971406,0.96889335,-1.622321,-0.54825413,1.7357742,-0.61810005,0.9803463,0.89680517,-1.5588632,-1.2249302,1.1177338,0.31363976,-2.07608,-0.56446564,-0.23910049,0.4935774,-3.2673059,0.8090399,-0.3293138,-0.18486972,0.74066794,1.1422858,-0.98102707,-1.4007386,0.50601125,-0.80326724,-1.3044744,-0.8326762,-0.76900077,-1.5257008,-0.27581096,0.23246744,-0.38200903,-1.8186941,0.02780158,-0.8941034,-0.24627315,0.27329755,-0.1298312,2.4155107,-1.488967,0.6252129,-0.4868639,-0.096189335,2.698842,0.07859215,0.32045478,0.20382157,1.3715179,-0.6761934,-0.074851274,-0.15853614,1.0349894,-0.018514935,-1.0347424,-0.6802888,-1.5894623,0.54135466,1.6199574,-0.27549562,0.06805736,-0.4934737,-0.51141196,0.9264233,-2.7174964,1.3655349,-0.6592022,-2.8069823,0.40488657,1.7868736,-1.1962166,0.7164326,-2.2162256,0.32745594,-0.8225401,1.530071,-0.7167359,0.11214232,-1.2008333,0.9990096,-0.30951798,-0.98959076,2.4566064,0.03845312,1.1576664,0.5028464,0.6557098,0.59164375,-0.41029018,0.1800428,-3.6609144,0.98448384,0.06767995,-0.905204,-0.78422797,-0.93539095,0.79013646,0.22208185,0.5906334,1.6590713,3.34186,0.059305195,-1.3036072,0.18782228,-2.3505147,-1.4294337,1.7540271,0.69730675,-0.47686863,1.0057119,0.44964436,2.6712632,2.2236543
541,../data/input_images\20210620_021340_900_1135.jpg,"3984, 760",2,3984,760,,,,2.109179,1.1604508,1.596709,0.098843254,0.34595186,3.8107555,0.824737,-0.9871409,1.0092498,-1.5879204,-2.2797723,-0.23925847,-0.35061362,-1.6220026,1.1724124,-1.9803115,2.4940152,-1.3735837,0.3006135,-0.57201344,1.6036179,0.39459494,1.3739963,-0.8225593,-1.4382315,0.1357646,0.7392449,-1.4795628,-0.749002,-0.26543042,1.9270521,-3.0731711,0.98673785,0.4595702,-0.6754354,0.79403347,0.27763805,-0.7432332,0.047161415,-1.1473863,-0.4104234,-0.83093715,-0.38328138,-1.6476302,0.04874847,0.16960901,-0.2543733,1.4506077,-1.2223303,1.3708367,-0.9128648,-0.7264646,-0.010745268,-0.19867133,1.9340502,-1.3338944,0.35776553,2.6566176,-1.7801512,2.9127514,-0.12347273,0.14606616,1.5566945,-0.7268899,-0.66995734,-0.16299398,-0.5689326,-0.22495733,-0.22132547,-1.4344555,-2.0044909,-0.46430954,0.17701806,2.1307316,0.7160529,1.0811889,0.2502528,-0.46364325,0.5626264,-1.8072486,2.470629,-1.0303571,-3.4958482,2.5974987,0.8400141,0.5826986,1.809327,-0.84701425,0.6247299,-0.40773308,1.0148015,0.032120273,0.48925793,-0.6177999,1.7439485,0.6567469,-0.21636578,2.5541277,0.15059717,0.13253339,0.047105633,-0.21458651,1.8159982,2.4433355,-0.15999639,-2.6477604,0.36602187,-1.6384037,-1.661462,-0.19239104,-0.8246548,0.87215483,1.8009177,1.7216434,0.42274264,2.4587407,-0.21787852,0.29290462,0.17091729,-0.7052182,-3.04946,2.0255532,1.5526028,-0.3426298,-0.9900013,2.4365902,1.4067669,1.8120644
542,../data/input_images\20210620_021340_900_1135.jpg,"2656, 1520",3,2656,1520,,,,1.1850111,1.8558724,0.27889076,0.07118788,-0.75202376,4.2274113,3.0419502,-1.0112352,0.6971256,-0.6982557,-1.0209072,-1.053151,-1.4908819,-1.7068764,1.3790708,-1.2028122,1.0988492,-0.5029845,0.040460262,1.1126859,0.09053347,0.073179394,0.80188245,-1.0223355,-2.5806675,0.4216781,-0.35259983,-1.9029287,-1.8974345,0.9930159,2.4970005,-3.3309274,2.694802,0.645517,0.6534965,-0.16280036,0.75515884,-1.0436352,1.3516512,1.0641418,-0.8259238,-0.32174993,1.0242741,0.7650304,-1.4644685,1.5815191,0.20470464,-0.21651986,-0.6372557,1.3172383,-1.5419627,-1.8835244,1.8377447,0.29026395,3.1850455,-2.0706015,1.2989013,1.0484413,-2.3560834,2.5755227,1.0701802,0.07935339,-0.35404855,-1.410413,-0.33053976,0.5820477,0.51277715,0.81474125,2.041365,-1.0687096,-2.2460003,-0.78956515,0.3642666,0.7665442,-1.4291611,-0.47084746,0.12592554,-0.06925248,0.103815645,-1.0332006,1.5266379,-1.0535473,-4.11038,0.73961043,3.7018332,-1.9345049,1.1255733,-2.0861597,0.929931,0.15108448,2.547667,-0.016227506,0.35215145,-1.9440389,1.111601,0.020551756,-1.1022019,0.57648927,-0.111339286,0.9497298,1.0054349,-0.5370916,0.9538568,0.85268,-0.51010215,-3.4770315,0.80546165,0.06628395,0.36474615,-0.50970626,-1.0137008,1.7769401,-0.569356,1.7877649,1.0555329,3.2457983,1.6265857,-1.0083432,-2.3822527,-0.85430205,-3.0799122,1.4344295,3.5950723,-0.30263934,1.5900334,1.5095466,2.4134216,1.3858151
543,../data/input_images\20210620_021340_900_1135.jpg,"1328, 2280",4,1328,2280,,,,1.7894247,2.2979226,0.14551866,-0.3989252,1.0834705,3.3940191,1.6055403,-0.24317747,0.91972154,-1.6161333,-1.2838602,-1.1756911,0.37424505,-0.30217135,2.5473537,-0.8909321,0.33469862,-2.0923173,-1.9937675,0.8213009,-0.9231013,-2.4007905,0.049891204,-1.053965,-2.1942205,1.3137563,-0.35029116,-2.1397533,-0.26115885,1.13753,1.2166473,-4.247391,0.47276655,-0.5486805,0.790025,-0.12760735,0.24702772,-0.5208942,0.2502694,1.7320919,-1.7002782,0.647601,-0.015369207,-0.7436165,1.4555457,0.62782323,-0.18116464,-0.27263063,-1.5845941,0.41676325,0.3753463,-1.2831349,0.24934858,-0.67838395,4.6800594,-2.9103737,1.0870583,-1.397132,-0.20545337,3.4065762,0.11600729,0.9055413,-0.58265865,-0.44136378,-0.6126599,-0.7515067,1.2238395,0.74913335,-0.85299975,-0.8689301,-1.8780732,-0.1362294,0.7242309,1.7343313,-0.7397339,0.4079475,-2.393023,-0.008900214,0.16048071,-1.8832321,0.7372768,-1.4833173,-1.0200253,0.9228282,3.321413,-1.6117799,0.110901706,-2.755488,0.77520263,-1.3036138,2.139457,0.14266151,1.2406895,-1.9585769,0.13163015,-0.79357004,-1.0897563,1.5750337,-0.5614916,-0.97831964,0.78781456,0.5761341,0.8190731,0.16893688,0.67812705,-5.7348757,-0.031961188,-0.37387738,-0.2540338,-0.67072725,-3.2783616,0.70380455,-2.694547,-0.4162762,1.4449605,3.2690969,-0.34245962,-1.9745219,-0.44167155,-2.8680036,-0.67433923,2.205549,0.15571237,0.49650544,1.4364451,0.9916012,5.2878933,0.15779483
544,../data/input_images\20210620_021340_900_1135.jpg,"3984, 2280",5,3984,2280,,,,1.7730868,1.8489485,0.8417536,0.0015434138,-0.47539485,3.4596026,2.6851826,-1.0543884,0.2737407,-0.9230851,-1.591923,-1.045878,-0.8468466,-0.31758803,1.983638,-1.227448,-0.32931206,-1.5681161,-0.99097955,0.22462255,0.4090829,-2.0351038,-0.08586426,-1.1698345,-1.901004,0.668373,-0.3484738,-2.5385637,-1.3005563,1.4915376,2.5422175,-4.112164,1.4746721,0.2254075,0.08512007,0.021902405,0.6717707,-0.48865318,0.930361,1.839533,-2.133065,0.2793513,1.1211051,-0.6886871,0.279871,1.1190053,-0.64002895,-0.9134316,0.25597537,0.37156016,-0.83403426,-0.9863838,-0.17860708,0.22180541,3.3923082,-1.7747285,-0.24283588,-0.17567408,-1.7463803,3.3684127,0.9268062,-0.7946354,-0.27463296,-1.2447753,-1.2463946,0.1365079,1.25207,1.2943454,-0.26983884,-1.0576143,-2.07008,-0.90429145,1.6136836,1.0954123,0.44391155,-0.929732,-0.3282267,-0.34315386,0.22371481,-0.91901845,1.059126,-1.2872837,-2.272786,0.9183901,3.1364276,-1.1068238,0.06993091,-3.5180583,0.37060803,-0.5068382,1.0669476,-0.6742718,0.05532693,-3.1267855,-0.17907754,-0.17518085,-1.6358769,0.5412805,-0.83846027,-0.0054199137,1.1801388,-0.595918,0.67939484,0.17688294,-0.2623842,-4.73621,1.4008089,-0.009658514,-0.32214454,-0.3442524,-2.298275,0.52839255,-0.13177595,0.37327886,1.8396859,3.1048062,0.14880909,-1.7796149,-2.2338614,-2.0229764,-1.588295,2.0009897,1.5201745,0.18295717,1.3391021,1.6123827,4.045935,0.884634
545,../data/input_images\20210620_021347_000_1153.jpg,"1328, 760",1,1328,760,,,,1.5046376,2.3214438,0.8434046,-0.15013717,-0.08486336,3.754822,2.0176253,-1.4220289,0.22370431,-0.59371275,-0.46905187,0.5189341,-0.14678666,-1.170401,2.208068,-1.6008973,1.9097605,-1.3519708,-0.82169884,0.798524,-1.1251819,-0.19651459,0.48110554,-2.5950794,-2.6753135,0.30888167,1.3748095,-1.704325,-0.8784872,0.66266406,0.59232914,-3.4698496,1.4333276,0.6481596,0.13495754,0.039580658,0.6769656,-1.3041677,-0.54067856,1.4715048,0.19495729,-1.2370868,-0.0070606377,-0.7869667,-0.7715533,-0.0779015,0.9995362,-0.91405284,-2.1870923,0.27381822,-0.71531355,-0.63639796,0.21776935,0.024559028,3.6639464,-2.7902892,1.1237023,-1.6481276,0.13612811,3.0980287,-0.43517518,0.11798088,-0.33164632,0.86888635,-0.077432595,1.0196975,-0.8680036,-0.15744981,0.17941168,-0.77187115,-1.5547323,-0.13772382,2.019237,1.8979799,-1.1577456,0.20963989,-1.5359981,-0.73318946,1.1497786,-3.5918944,1.5527012,-0.7815244,-3.2294648,0.8145089,2.851494,-0.9507242,0.23915353,-1.6534574,1.0865573,-0.42344886,2.8940501,-0.6949706,0.698355,-1.8307579,1.0591094,-0.58230525,-1.2224367,2.4981186,-0.22908607,0.7863065,0.85302544,0.0013422668,1.0804491,-0.57095057,0.14359275,-3.7377427,1.0722591,1.2254959,-0.48013133,-0.94856095,-2.2789955,1.3781878,0.31437862,0.54198325,1.1917613,5.8429294,0.78866315,-1.3602655,0.39416906,-1.8420517,-0.5444427,2.410679,1.0970379,-0.216362,0.10157339,0.98179066,3.024898,1.4420929
546,../data/input_images\20210620_021347_000_1153.jpg,"3984, 760",2,3984,760,,,,1.1809431,1.6764245,0.61391455,-0.22185639,1.6681645,4.9585915,1.9959588,-0.6528011,0.51724875,-0.004105339,-1.5996419,0.1173696,0.5702755,-0.9791003,0.7091428,-0.9159481,2.0203109,-0.016090117,-0.36550328,0.4531414,-0.45150122,-1.2279552,1.0702602,-1.1975833,-2.2132742,-0.5477765,0.7066405,-1.3183,-0.53382903,0.98882246,0.9291482,-4.242816,1.6990749,-0.35468736,0.037372153,-0.72538126,0.16909799,-1.4412663,0.63329035,1.3347452,-1.1332572,-0.19407406,-0.023388516,-0.16553861,0.54026204,0.29286078,0.06966974,-0.2617814,-2.1752236,0.8894358,-0.28192922,-2.0192344,0.4656443,0.060155347,3.8432357,-3.255424,0.63276505,-1.7743654,-0.14284912,2.7090592,-1.0436423,-0.44864362,-0.19757116,0.70578825,-0.9718206,0.54311943,-0.38176256,0.48858455,0.40220216,-1.2672427,-2.1102712,0.41803345,1.7402517,0.85401434,-0.7381462,0.7907635,-2.613812,0.35842326,0.3040493,-1.8095405,1.6250052,-0.19154787,-1.2880355,0.38352686,2.2404394,-0.87151533,0.7540614,-3.062395,1.1829658,-1.5813626,2.599991,-1.2896744,-0.1247578,-2.1000931,1.063051,0.3542927,-0.8823438,0.343347,0.06854011,-0.5676864,0.7876724,0.4469085,0.3763025,-1.0992489,0.33860314,-4.612813,1.0079648,0.1976335,-0.27976638,-2.196065,-1.3225372,0.7544616,0.13910058,0.46041846,0.59547526,3.0529523,1.2081583,-2.1837058,-0.27335793,-2.555591,-1.1483314,2.9737363,2.3244488,0.40624514,1.2889708,1.5641361,3.0577042,1.0131407
547,../data/input_images\20210620_021347_000_1153.jpg,"2656, 1520",3,2656,1520,,,,2.242553,2.6345983,0.7043187,-0.316877,1.2482262,3.6746464,2.1961741,-0.6147329,-0.29110783,-1.312457,-1.5424575,-0.67586005,-0.490428,-1.362856,2.9809523,-0.740317,0.815359,-2.1089003,-1.3488965,0.27560255,-0.35809514,-1.8591725,0.4180638,-1.9148879,-3.0919538,0.18846168,-0.2739091,-2.1144469,-0.6083846,1.1804485,0.95335096,-5.4828014,1.1273963,-0.18284962,0.39058495,-0.10541111,-0.44618994,-1.152969,-0.24830174,2.2251403,-0.7645867,-0.6506575,-0.3026566,-1.300062,-0.30098945,1.2063067,-0.28549448,-0.52653325,-1.7878104,0.3998525,-0.1379589,-1.0054644,-0.21939144,0.017151944,3.9216733,-3.6466546,1.1948054,-1.1312255,1.1399715,3.4713926,1.5138896,0.45049882,0.3395856,-0.67516804,-1.349073,-1.0386459,0.66587764,0.9460541,-0.35425985,-0.3359195,-1.3813242,0.18798289,1.2164301,1.221987,-1.4224712,-0.27917466,-1.8534627,-1.1266171,-0.47190493,-2.62741,1.6349672,-1.3793621,-2.1775997,0.5358306,3.3194563,-2.008958,-0.6301642,-3.1618438,0.5288395,-0.90691346,1.6735091,-0.2297659,1.0376635,-2.1878068,0.14454512,-0.12968038,-0.19496815,1.626477,0.0615986,-0.011568628,-0.09834353,-0.22786927,0.05267442,1.1831734,0.8259856,-5.301872,0.0822012,-0.35067463,-0.44586188,-0.16828868,-4.1325154,0.9409324,-1.4624306,-0.4903944,1.9718441,3.9257045,0.21329103,-2.415677,-0.574792,-1.9952731,-1.2962838,2.346727,0.46636578,1.0865638,0.6847448,1.3865619,4.5258617,0.68736583
548,../data/input_images\20210620_021347_000_1153.jpg,"1328, 2280",4,1328,2280,,,,1.2708018,1.6163774,0.105598725,0.0058491044,0.7684105,2.4962354,2.2662497,-1.5038196,-0.5622789,0.6240711,-1.6900554,-0.19210252,0.23652214,-0.8959309,2.095152,0.27902526,1.177115,-0.6441907,-0.5871444,0.7260318,0.0016061813,-0.25357017,1.8837936,-0.70305055,-1.492041,-0.14314185,-0.27118975,-1.9095374,-0.6830797,0.49153838,0.5224932,-2.6087897,0.70535934,0.37734792,0.075905696,0.029315442,1.1029354,-1.4356658,-0.3689934,0.97669256,-0.53294945,-0.807653,-0.18753193,-1.0828996,-1.1497054,0.61102813,-0.46808672,-0.7365775,-1.8189145,0.7296914,-0.105474725,-0.86628675,0.8881329,0.7266743,4.262273,-2.408858,0.56392586,-0.15128696,0.10409085,2.6161194,1.2845795,0.35877457,-0.6572237,-0.27847704,-1.7403822,-0.31472015,-0.13518606,0.97825384,0.08642445,-0.8789629,-1.5624071,-0.5552634,0.3024215,0.991027,-0.76636946,-0.09067559,-1.7677113,-0.7043687,0.15418613,-1.7016528,1.2106305,-1.2339667,-1.0357933,-0.0054154545,2.5642717,-1.2617058,0.26842356,-2.1065278,0.09024781,-0.21285085,0.72478306,-0.4623909,1.176827,-0.8650738,0.87496406,0.5026219,-0.27607775,1.4789598,0.5695714,-0.30821204,0.085601866,0.40271616,0.7251615,0.4155266,0.28304875,-3.4713726,0.9744073,-0.52978885,0.13510233,-1.4304812,-1.2010823,0.9361088,-0.98042923,0.090740934,1.6592633,3.0133507,0.79317015,-1.9058658,-0.44182456,-0.9235486,-1.0510379,1.7466477,0.9354345,0.88939154,1.3762844,0.6898106,2.9341686,1.3245101
